,0
103,12.329199541573951
104,12.305997199906233
105,12.136865502207964
106,11.810048801898322
107,11.893627791914522
108,12.493746002593687
109,12.667175306229991
110,11.991871199570129
111,11.379361552608202
112,12.619964207481997
113,12.380473828884728
114,11.463143235779851
115,12.009161140981291
116,12.168623168367997
117,12.143359075015365
118,12.48438468786687
119,11.625469283379916
120,12.732675229879112
121,11.658830935515384
122,12.830025626340998
123,10.945295851279544
124,12.454400359390455
125,12.72899122626349
126,12.519173989969323
127,12.460289286760197
128,11.182575646793062
129,11.892308144599633
130,12.573160098736135
131,12.940058269271818
132,11.769521078165862
133,12.233504638876315
134,12.378590751304902
135,11.81922887431632
136,12.220668699762738
137,11.890092396833678
138,12.117550714404732
139,13.033777502471713
140,11.880621891554215
141,11.113236763747054
142,11.951820034644225
143,12.44695143048431
144,12.199738811236962
145,12.827096105936649
146,12.578002803249875
147,11.78037561578695
148,12.245525131307593
149,11.604606133203248
150,12.426959168302314
151,12.288772000824995
152,12.681954144049666
153,12.49356476890959
154,11.751038858543023
155,12.47672592188071
156,11.394976120460242
157,11.750331226856215
158,12.644792498805092
159,12.050849110859245
160,12.452884344460932
161,11.728466067496589
162,12.686398768881885
163,11.143867987777286
164,11.934053826849338
165,11.875694900865266
166,11.990382178045566
167,12.017819906364782
168,12.291417707049296
169,12.351130101708758
170,12.06214188875901
171,11.813861465153128
172,11.404241337597036
173,11.61472867469146
174,11.775733476756901
175,12.439435335486625
176,12.156076853481716
177,11.734694764337053
178,12.161337437190829
179,12.50938503548264
180,11.774569553490123
181,12.83577315581283
182,12.45025435121114
183,12.131663179919926
184,11.97193956541309
185,11.895414216103037
186,12.515292470806918
187,11.517724750356823
188,12.077054891275708
189,12.769733033340463
190,12.704514460003727
191,11.388840433313405
192,11.998163322722078
193,11.662281425750786
194,11.618903687845858
195,12.513429909962134
196,11.657096803690708
197,11.92677692894952
198,12.349673973954115
199,11.800135328668063
200,11.683005110335309
201,11.501011916832315
202,11.545360138814294
203,12.084641043498934
204,12.022868411938035
205,12.540595294745387
206,12.162739163283678
207,11.802852068450015
208,12.505916472080854
209,11.8306061271107
210,12.75720808376717
211,11.78453670674162
212,12.437872803060054
213,11.607287353637195
214,11.943389309368214
215,11.632888397811431
216,12.583568692598076
217,11.985001654406803
218,12.206780068817423
219,13.125363698744167
220,12.113330545653824
221,12.253267153074075
222,12.426863033594703
223,11.657658216298856
224,12.118397553496466
225,12.576293430750747
226,12.418821176248027
227,12.198213025844336
228,12.589777278777309
229,12.203492669884202
230,12.236311168569669
231,12.077251635392784
232,12.746227446898308
233,11.873610619497255
234,11.888623091322327
235,12.257782658451923
236,11.495468841342216
237,12.309245467962498
238,11.525770326236202
239,12.132234682315085
240,11.929640016521397
241,11.398024158332468
242,11.797000899348141
243,12.670727039994558
244,12.04789354216174
245,12.10356984536637
246,12.223294143541578
247,11.694920623097408
248,12.356510884766225
249,12.55335061934502
250,12.423609182755351
251,12.336277891811255
252,12.143943574206068
253,12.47877531233469
254,12.213897566668214
255,12.477851509611027
256,11.442867103689252
257,12.015450277939042
258,12.322098952581605
259,11.409361642989044
260,12.48089688031024
261,12.417500074859833
262,12.779343475451435
263,12.172574599990506
264,12.13396686775205
265,11.893639334460648
266,11.80564242740817
267,12.661285686689505
268,12.261419875913662
269,11.873169741197799
270,12.498326569583151
271,11.352359295274816
272,12.428621615671014
273,11.992792764361512
274,11.862342691282745
275,11.683061250309969
276,11.49899848660172
277,11.60182613766604
278,12.194400187744435
279,12.46035157812914
280,12.21594986778441
281,11.93736394988724
282,12.404736085089667
283,11.655499105141057
284,12.273147022518923
285,12.283113768808859
286,11.973351623996964
287,11.289034823674864
288,12.982620777188101
289,12.68459466627592
290,12.16855090130302
291,11.576018617502253
292,12.094391084543995
293,12.190324188696161
294,11.810280545576832
295,11.890445587971328
296,11.876624455992717
297,11.870954802099012
298,11.783384157178567
299,11.999550380992885
300,12.127329854598976
301,11.830807661519291
302,12.79087137871532
303,11.053699794402025
304,11.935809875600476
305,12.607592995999319
306,12.25709609537502
307,11.712877800354455
308,12.297444132186111
309,12.79239982589814
310,12.28332823081624
311,11.777420720072833
312,11.621932672095086
313,12.634569152338871
314,12.271673876458905
315,12.087191967460821
316,11.979962348301775
317,11.76156902479536
318,11.618175664557546
319,12.758087891323346
320,12.33876178958922
321,11.536220113985364
322,11.838533781745904
323,12.295717412007113
324,12.790628483320436
325,12.51781272854704
326,12.812825389415114
327,12.500438578372549
328,11.69441739090588
329,12.527687132459782
330,12.33385663896432
331,12.121308905617465
332,12.463105739280097
333,12.382870341547713
334,12.139773226362003
335,11.409866460948157
336,13.153553359470536
337,11.525409173471905
338,12.547929598043039
339,12.175467235316923
340,11.605359307285752
341,12.174178308391848
342,12.47496292071911
343,12.043723757384038
344,11.257100525567205
345,11.876573154689662
346,12.668204671719272
347,12.129596929043814
348,12.710434774857827
349,11.631387288698594
350,12.311687144265361
351,12.657834735170312
352,11.943904455608337
353,11.325073246674116
354,11.568855123536345
355,12.031029502436784
356,12.891353989705877
357,12.068236105009312
358,11.310704290990584
359,12.431475387717597
360,12.376359139519733
361,11.452128549509306
362,11.225714186484526
363,12.001402713475454
364,12.416413754872192
365,11.85758773230365
366,11.613899736754338
367,12.348471005268376
368,11.612937343016014
369,12.63549515409646
370,12.47312050214363
371,11.307147033605347
372,11.112873320891254
373,11.89213260986687
374,11.4328683535517
375,13.026551164519217
376,12.179822849067506
377,11.527783793033041
378,12.091247526450623
379,12.35069269980168
380,11.356651031735844
381,12.086914970388431
382,11.837191457205275
383,12.036675739309478
384,12.195385141209545
385,11.921291439984342
386,11.692176537565445
387,11.822157550768852
388,12.508507211833557
389,11.850105302174875
390,11.409658031004506
391,11.502498202124078
392,11.207105496508335
393,11.857379646504445
394,11.610673516105962
395,11.550569308856398
396,11.822892512933818
397,11.747818152268252
398,10.990069519259153
399,11.83807063158135
400,11.502850771890596
401,12.977786919791836
402,12.269794152158045
403,11.142336664919354
404,11.925573328198054
405,12.150626077464251
406,12.703082057405858
407,11.913659491762457
408,12.088192317546973
409,11.757906075299937
410,12.014459377276609
411,12.493670528771592
412,12.217544034031931
413,12.678559264273973
414,12.39404408116146
415,11.602073240764074
416,11.5187994230538
417,12.011476153739755
418,11.926097319473028
419,12.003032680970728
420,12.069721518169517
421,12.001888170201525
422,12.699456223678894
423,12.051141213325234
424,12.555043267975032
425,12.287045463477835
426,13.132432546165411
427,11.767596180322258
428,11.4827944621571
429,12.715639682952752
430,11.653589155009001
431,11.972662831876061
432,12.048059565807243
433,12.117827588161624
434,12.527458200692747
435,12.156176598691847
436,12.12305196597267
437,11.888874754336738
438,11.443652123195298
439,11.929939390753002
440,11.50877610237905
441,11.528169413383875
442,11.89948362246695
443,11.87314053265276
444,12.43329761542144
445,12.705513685874621
446,11.966054998499589
447,12.762748351023482
448,12.543522554224305
449,11.87485634588306
450,11.926641036086252
451,11.979667610764343
452,12.409454869556587
453,11.130854624304268
454,12.646255999188723
455,11.460039777446138
456,12.020793319152007
457,11.737143476257508
458,12.629151854058053
459,12.42505095090565
460,12.076806166165726
461,11.98337068858355
462,12.217974263832602
463,12.485374682613145
464,11.507088756571791
465,11.254957877414173
466,12.304835298359084
467,11.737117746742237
468,12.181946646785887
469,12.01760425198766
470,12.115035060429173
471,12.18836998797121
472,12.64722230663231
473,12.312365368106411
474,11.101096266067477
475,12.418813536847598
476,11.370589840550696
477,11.862783095091213
478,11.800552987589976
479,11.633756608568905
480,12.119554379323905
481,11.296494359669842
482,11.932909169884145
483,11.724539283137878
484,12.123143119136037
485,11.965938108404947
486,12.004743231271618
487,12.549382770633542
488,12.560804761054289
489,12.466111108092868
490,11.692896993541996
491,12.41482215308874
492,11.963800083735649
493,11.653684287760896
494,12.444712700722807
495,11.301715671123558
496,11.471325957326354
497,12.787912857424438
498,12.489173728794636
499,11.31184912618204
500,11.057687367790228
501,12.199183343998108
502,11.143738341365752
503,12.25115738170772
504,11.075316295539052
505,12.235863015358794
506,12.042941097373403
507,11.90064757277783
508,12.610718704360243
509,12.03372889437188
510,12.528895074371091
511,12.177007154732173
512,11.40533852063316
513,12.085346999654838
514,11.147361981597516
515,11.537170730585014
516,11.534368741199897
517,11.954743541348446
518,11.891092548261756
519,12.143429578676795
520,12.12143106679616
521,11.815839067796782
522,12.05440221133525
523,12.205631243378322
524,12.476359710699226
525,11.538187168522164
526,11.964556978195622
527,13.590419845080882
528,12.44197294180739
529,12.531619456031846
530,12.389837013258349
531,12.535848467496853
532,12.79288883005645
533,12.134904806321144
534,11.878437268531124
535,12.093681314788233
536,11.507135909748042
537,12.649440450994828
538,11.373955630750634
539,11.953919882701229
540,11.802914936086678
541,12.144035253923636
542,11.910229112700735
543,12.134299519205697
544,12.483977912160466
545,11.959800456633468
546,11.80393835539846
547,11.848027794606066
548,12.179749828932671
549,12.665413302726959
550,12.142349216647075
551,11.412700174211277
552,12.685283386681878
553,12.757887375952139
554,12.377929666326732
555,12.77141918935741
556,12.469180423981651
557,12.64260745791384
558,11.754312558946777
559,12.529836763628566
560,12.429951837146081
561,12.72871408268305
562,12.373119413721334
563,11.902084868367337
564,12.843638680995918
565,12.12072505914136
566,12.640356839865005
567,12.08394965986772
568,11.655596666612468
569,12.34654546506599
570,11.346782779390502
571,11.267938566046725
572,11.33294023442786
573,11.884713438356012
574,12.130989031586088
575,12.486414453174392
576,12.663236174743272
577,12.081619530981783
578,12.030627469603894
579,12.086155583521817
580,13.14123445525979
581,11.843799996879955
582,11.903627400967201
583,11.420561868199
584,11.663737940389014
585,11.993276408964679
586,11.730281221352554
587,12.590514454885895
588,11.33684531044739
589,11.89302377002988
590,12.750993645158395
591,11.221961172065162
592,12.698222880442303
593,12.217381505478132
594,11.62269919819929
595,11.511373013446548
596,11.703862147665017
597,12.125894481865716
598,12.429769077743941
599,11.848132172487343
600,11.579716754791123
601,12.540530804266051
602,12.174404613873062
603,12.307370503320964
604,12.056440032021126
605,12.0213558866539
606,11.895267171540395
607,12.21051543347836
608,11.968712387135083
609,12.212485580148787
610,12.17731120900482
611,11.71995770651956
612,12.555877089458267
613,12.172540676131625
614,12.367320692872239
615,11.19859537012205
616,11.538212418092598
617,11.650411776952165
618,12.353104550831524
619,13.195841837403611
620,11.767134320043342
621,12.002604836702213
622,11.599904037610617
623,12.400434663890701
624,12.711083277593309
625,12.188366916407798
626,12.103132137063504
627,12.616410297989095
628,12.136516372394635
629,11.669879667351482
630,13.135826256273935
631,11.521099403585364
632,12.013683900110578
633,12.330476680497812
634,11.82443933990709
635,11.979136271017657
636,12.281267275661321
637,11.682408843905629
638,12.313146640390059
639,11.762382527777813
640,11.739478618281028
641,12.136351760647647
642,12.746524981485987
643,12.101185901671226
644,11.882898354216303
645,12.382628499481337
646,12.401462136655677
647,13.408399808911065
648,11.961880357689981
649,11.459249512616683
650,11.821049122432544
651,11.313179600307269
652,12.242695313862125
653,12.19722839794448
654,12.446868158732226
655,12.008215100233956
656,11.990810211605506
657,11.873586087664027
658,12.328825412697958
659,12.138487929266141
660,11.632006162390569
661,11.005442521905726
662,12.101666154716774
663,11.864372453824165
664,12.23498572692256
665,11.41692558680669
666,12.82445719126053
667,12.044323156775015
668,12.467124983430299
669,12.071067342679276
670,12.094080391320944
671,12.646135680225953
672,11.422170140107323
673,12.241209229844621
674,11.406416165924478
675,12.297617837382507
676,12.602853006615222
677,12.45072220235035
678,12.357621631269435
679,12.13275577517501
680,11.77016996081589
681,12.565684106192982
682,12.316648669030444
683,12.482089099338516
684,11.673407617357288
685,11.731059837054174
686,12.109985938739193
687,12.117988778187684
688,12.740438089753875
689,13.286730516458848
690,12.276961708564329
691,12.208388413453436
692,12.605771975614578
693,11.194482784595207
694,12.148849256320895
695,11.355804714966053
696,11.571001309879616
697,12.310488740448449
698,12.489978072650247
699,12.64770804166755
700,12.424480545263956
701,11.867255943145867
702,12.272439675211437
703,11.496765495591202
704,11.135264119116872
705,11.155265918456948
706,12.797874641874598
707,12.82338412007147
708,11.711279820774834
709,11.872198782018526
710,11.099411954686104
711,11.24014470802578
712,11.602179340589762
713,12.786320808664206
714,12.550302778110657
715,11.781762440082005
716,11.759652412262378
717,12.621103166448027
718,12.05215184114266
719,12.87532409198845
720,12.217289461269864
721,11.830234519092683
722,11.834882753290248
723,12.548521917874659
724,12.051760353686241
725,12.20113680819782
726,11.922563366545445
727,12.33237086468985
728,11.704105075823922
729,12.187967660430756
730,12.789278085016514
731,12.391258746309623
732,12.869029789278684
733,12.969862990758116
734,12.071603267580826
735,12.255875028210585
736,11.779967194367629
737,12.74579824496743
738,12.689466547438151
739,12.627579834042745
740,11.93201105014082
741,12.147174028726177
742,12.00431545364939
743,12.64914466043018
744,12.310618552023177
745,11.916326945578811
746,11.998879724972891
747,12.14679971911044
748,11.496028598390438
749,11.398780116742051
750,12.564632097727424
751,12.141114348870218
752,11.966704494212683
753,12.816630954699374
754,11.496086380785423
755,12.111440411669939
756,11.413762553163231
757,12.313873152709677
758,11.555865810591392
759,11.360708951752262
760,11.687232484792194
761,11.233495887997545
762,13.397144647533722
763,13.009846913846319
764,11.991674516046613
765,12.266599371492992
766,11.64572638650667
767,12.167350786488832
768,12.098466856875246
769,12.68258008726146
770,11.26420317148787
771,11.721031150818927
772,12.56236699148815
773,11.283434448838543
774,11.156845170808115
775,12.479116380398745
776,12.435383832086245
777,12.024891114608586
778,11.632705737852318
779,12.437617780466523
780,11.979235778924673
781,11.90986603498899
782,11.98948438225756
783,12.989431312781509
784,11.824088015103117
785,12.399585860776952
786,12.290691014993056
787,11.714648289361156
788,11.31709468940064
789,11.621541011675587
790,11.454965668971631
791,12.718916212874667
792,11.155086266116916
793,11.880148873867531
794,12.464696885991055
795,12.261980661607943
796,11.878986977227353
797,11.892391540885566
798,12.172076773348177
799,12.811435215516411
800,11.593256874494337
801,11.749657598644003
802,12.819068262198101
803,12.500314888274623
804,11.48109745528723
805,12.0711668093984
806,11.499693908902337
807,11.800375191266657
808,11.870214711256011
809,11.558882808121378
810,12.327296156139141
811,11.744037333756017
812,12.247197150811092
813,11.939181622685116
814,11.996106099776949
815,11.148608466057489
816,12.572473089984921
817,11.717780701678729
818,12.359143508862191
819,11.979797657133679
820,11.551736284768364
821,11.678360220565196
822,12.23449232429482
823,12.325025684664304
824,12.027945835983058
825,11.924972121359724
826,12.009330299991856
827,11.531875286219616
828,12.093178371675203
829,12.045791806340715
830,11.76646641009783
831,11.700472488683424
832,13.002972331661422
833,11.437362409363159
834,11.811782336270781
835,11.284569089248498
836,11.805782579845854
837,11.069240152902285
838,12.272412184510856
839,12.639585121704872
840,12.331654366196993
841,12.130019781583629
842,11.831571350848918
843,12.369189256221793
844,12.672610381993845
845,11.860487335163127
846,12.431916515962513
847,12.940665682747088
848,11.852082160693868
849,12.598254276686868
850,12.693476825042863
851,11.704085488522734
852,11.920524699940486
853,11.558531856262881
854,12.092838079146153
855,12.3495129713029
856,11.991768319752802
857,12.755623171192449
858,12.273287979952428
859,12.125987246200868
860,11.91668958274717
861,12.076201756023606
862,12.073751777156263
863,12.209078553872134
864,12.18960994054364
865,12.048049004934045
866,12.577204813350654
867,12.79597151108017
868,11.760778840522267
869,12.068753538905124
870,12.194232229352286
871,12.339022088069623
872,12.208023884879834
873,12.740648138467362
874,11.900798178338757
875,11.988389432601357
876,11.587368751810176
877,12.296656895399597
878,11.42137995196471
879,11.80237422626511
880,12.0068131137578
881,12.948265893972945
882,11.683697042662214
883,11.505384872837073
884,12.504474814564443
885,12.028286735982261
886,12.18783906943241
887,11.479745423960273
888,11.613527127044179
889,12.36679989777726
890,11.522556800472428
891,11.575247819134976
892,11.946351312943115
893,12.651111161815543
894,11.336217980583521
895,12.337345506396709
896,11.754764074390463
897,12.496357477438018
898,12.041250725895607
899,11.984339861677707
900,12.055689777410791
901,11.948684609542822
902,12.168920413842358
903,12.04051626647068
904,11.930377210513798
905,12.71583816738464
906,12.157704737329944
907,12.351749534220566
908,12.040002626951546
909,11.381402931877108
910,11.838375208048877
911,11.046812347398523
912,12.20199476590369
913,11.347367938298971
914,12.801705125686716
915,11.542001221145343
916,12.265681149285442
917,12.732494325566085
918,12.41938990687208
919,11.408984775513579
920,11.778745670772864
921,12.366982995618999
922,12.539284978473313
923,11.926603274004261
924,11.577128607065173
925,11.586630270494597
926,12.40183270205214
927,12.741731308821118
928,12.765306053259362
929,11.933390737755866
930,12.284926024496391
931,13.255652739946678
932,12.368505805937344
933,12.22764555185714
934,11.947114131330212
935,11.714774024840942
936,12.590742075815037
937,12.38295556016931
938,12.160456882850541
939,11.144845604715119
940,12.487476376434811
941,11.676891556426186
942,12.565030134913817
943,11.640482900123256
944,11.820294267735198
945,11.924322292256644
946,12.083805551512821
947,11.34026481176988
948,12.08090775559433
949,11.465470048214655
950,11.518070514617667
951,11.492632783016218
952,11.531801520276181
953,12.767691641709838
954,12.331480438352202
955,12.449180998229998
956,12.261324873153821
957,12.060858092814387
958,12.488598836067819
959,11.375014142049238
960,11.789395583160365
961,11.934546201868155
962,12.463464960713267
963,12.35002267993846
964,12.158282792922424
965,11.923818864220442
966,12.27957363514656
967,11.959400049803996
968,12.721919761680619
969,11.639576733135357
970,12.690648858764291
971,12.110916641837393
972,12.252120650908893
973,12.564358756050577
974,12.011192527968463
975,12.76778209544761
976,12.797216847448754
977,11.650143508670709
978,13.310274957618796
979,12.371113595333252
980,12.11669315880545
981,12.539965565866012
982,12.549990243262044
983,11.810277756470182
984,12.049887328142056
985,12.604422271840628
986,11.770830505239125
987,12.573021066914702
988,12.325889500224745
989,12.926381291843185
990,12.68279310971426
991,11.898570847329376
992,12.469421546209386
993,11.354071403129375
994,12.32818595112392
995,11.436384684385274
996,12.167677033291968
997,11.992944824702311
998,13.039608834030979
999,12.040008987577199
1000,11.705070001976463
1001,12.00990507422544
1002,11.972405057354987
1003,12.591395944937688
1004,12.683593079440445
1005,12.347970513977764
1006,12.357264308822938
1007,11.687096284398265
1008,11.826554374444752
1009,11.787717229690907
1010,11.357647765616347
1011,10.771172342511871
1012,12.956631071119862
1013,12.921922623162278
1014,11.868129225838942
1015,12.15258375737552
1016,11.830235799520475
1017,12.298443875787244
1018,12.233364781887643
1019,12.006537837631166
1020,11.859268368191639
1021,11.822809422668879
1022,11.925929671663345
1023,13.178245063421965
1024,11.968847605885045
1025,12.029842564012728
1026,12.337073964808214
1027,11.886022641240242
1028,11.739932681943301
1029,11.926276883102817
1030,12.005155577418313
1031,12.375221620882073
1032,12.636135867967491
1033,11.844544204776513
1034,11.74475206629896
1035,11.496010974257848
1036,11.897387826087181
1037,12.330750717561667
1038,11.530674223182979
1039,11.665730708683402
1040,12.36448864320829
1041,11.89225775572583
1042,11.861817487862082
1043,11.677915127787138
1044,12.684020391282294
1045,11.896022474548552
1046,11.862490959292439
1047,12.217983661656653
1048,12.231075714200085
1049,12.478483536458668
1050,12.2254059430389
1051,11.74084393167094
1052,13.055470344687016
1053,11.697093123864814
1054,11.979006316913354
1055,11.805790117379857
1056,11.452524719796621
1057,12.455601869496288
1058,11.85136281412381
1059,12.849322982396783
1060,12.60052009636451
1061,12.32385962949602
1062,12.236144533640475
1063,11.197836555905543
1064,11.774582839192526
1065,11.835758236329747
1066,12.064279222137094
1067,12.078059122372478
1068,12.131005625711056
1069,11.386708709469321
1070,11.174336300436844
1071,11.757263347561096
1072,12.505769343338471
1073,11.273048376850742
1074,11.922189310868442
1075,11.59717521377035
1076,11.50900788668852
1077,12.330127221634513
1078,12.44030079838213
1079,11.92949392864917
1080,12.151526156084984
1081,11.350631509222309
1082,12.519224997341937
1083,11.948665020241526
1084,12.476172292579294
1085,12.407696208916974
1086,11.605878391439077
1087,12.668820597610006
1088,11.395238711377374
1089,12.254995577742493
1090,11.881687984958079
1091,11.718667543852085
1092,11.992489968112615
1093,11.279384472311524
1094,11.86325710097966
1095,12.339805233928125
1096,11.94629293927347
1097,13.028365437648862
1098,11.56841181967216
1099,11.757937558941675
1100,11.692321898051262
1101,11.794187866341034
1102,11.712718817113078
1103,12.255118027333479
1104,12.442000261700116
1105,11.139257765977181
1106,12.181644571962584
1107,12.640770026518341
1108,12.199821160581312
1109,12.88271809082099
1110,12.131665856776507
1111,12.049114854232023
1112,12.752566455643153
1113,11.589729274875046
1114,13.069336523039636
1115,11.349756441678892
1116,12.608504177632987
1117,12.071054461146279
1118,12.417803875959034
1119,11.712999513868926
1120,12.829694586779306
1121,12.219623580963095
1122,12.81500219347011
1123,13.034703206766281
1124,11.635981476837825
1125,11.43583541187716
1126,13.123607302805585
1127,12.095205661266146
1128,12.339175296740668
1129,12.216362629128012
1130,11.972225487059388
1131,12.181902582849872
1132,11.614921001284731
1133,11.649155188746946
1134,12.114178051841103
1135,11.90173180309457
1136,12.689595230129983
1137,12.029795308317924
1138,11.740722086419872
1139,11.709490057404446
1140,12.421992205122573
1141,12.030759960938562
1142,12.564359956906815
1143,12.37600152727115
1144,11.60216447398561
1145,11.767684900814478
1146,11.850772908587135
1147,11.801422997552303
1148,10.977703239279387
1149,11.224443853790087
1150,12.072889225749929
1151,12.73301212471674
1152,12.430765871082174
1153,11.87309860990473
1154,11.871502551743598
1155,12.67808109623067
1156,13.032019192826908
1157,12.085333286848856
1158,11.28624722981242
1159,12.070122020506593
1160,12.641166213168944
1161,12.61717305861482
1162,11.563107007182037
1163,11.375326754883453
1164,12.188592662452367
1165,11.11805764997286
1166,12.117923221082325
1167,11.929510076464535
1168,13.00162967624794
1169,12.532881278016294
1170,12.879804700592766
1171,11.795156771764066
1172,11.16117545525799
1173,12.075849321246483
1174,12.024017526366288
1175,11.919076860974734
1176,12.733621610369497
1177,11.470097923259914
1178,12.100651110156148
1179,11.714015927376492
1180,11.85263035283705
1181,11.736409520545365
1182,12.276456858717317
1183,13.183410558772554
1184,12.455601136627145
1185,11.845372927276012
1186,12.818072093386327
1187,12.163471768386941
1188,11.954280398393564
1189,11.77457091865756
1190,12.274705642943621
1191,11.889697989505965
1192,11.993463497342427
1193,11.972730125654818
1194,12.476775860628239
1195,11.678269439758324
1196,12.941473913325597
1197,12.09241152419836
1198,12.20641252024664
1199,12.65368926925554
1200,12.292767608078849
1201,12.784439088018964
1202,12.408036356440466
1203,11.524723615129712
1204,12.431730927098698
1205,11.760687425373789
1206,12.1161494354329
1207,11.476391590481573
1208,11.238255357308825
1209,11.37966038975487
1210,12.356552430643276
1211,12.25783281393393
1212,11.30863741834932
1213,12.265305249760162
1214,11.837551816820524
1215,12.828892634493023
1216,11.532238895392332
1217,11.899805004717406
1218,12.533130354583337
1219,11.09183370841227
1220,12.05216132176534
1221,12.087230666068825
1222,11.561964616491473
1223,12.321119626541982
1224,12.423784285721487
1225,13.003961592956601
1226,11.77577602217355
1227,12.01944206419136
1228,12.049506111510256
1229,11.26955597622565
1230,12.519511331066347
1231,12.025208797509698
1232,12.019491461901149
1233,11.229752976050879
1234,12.200111703895045
1235,12.54318526292742
1236,12.654830141284245
1237,11.35608021233492
1238,11.751202297593192
1239,12.02658825908728
1240,12.710601474462225
1241,11.706554567021232
1242,12.07356955545219
1243,11.856995226610877
1244,11.996309007121425
1245,11.609102985328171
1246,12.813337677405288
1247,12.20428338835484
1248,11.600117168849765
1249,11.27333813551563
1250,12.573621616651296
1251,11.749152922101025
1252,12.622476047491466
1253,11.820726603394178
1254,11.248600045323522
1255,11.510696247413403
1256,12.279275208431816
1257,12.103246914150589
1258,12.468774413591833
1259,11.350065468252701
1260,12.412427084964385
1261,12.48766077167773
1262,12.514348248313603
1263,12.584917794616526
1264,12.318052262989413
1265,11.202257009867676
1266,11.743316788405423
1267,12.638230594787684
1268,11.446634500569456
1269,11.982938617462965
1270,12.179452029117078
1271,11.254529342879453
1272,12.385715014446607
1273,11.730767464781248
1274,11.56020127865019
1275,12.6881593775054
1276,12.138609307476951
1277,11.53220085577753
1278,12.472186674442499
1279,12.151683971718944
1280,12.099714258130744
1281,12.682149763005176
1282,12.422277265251545
1283,12.238303854778295
1284,12.732672968127913
1285,12.109241525573138
1286,11.294592188660502
1287,12.477664852972978
1288,11.764833372081004
1289,12.339797398550566
1290,12.658854137643686
1291,12.378173908992498
1292,12.76788178703213
1293,12.328056877249253
1294,12.736277240687686
1295,12.22499279081675
1296,11.959914292693327
1297,12.219384952930035
1298,11.647476105835231
1299,12.305156367816833
1300,11.703126784256877
1301,11.829184903107725
1302,11.679998531155654
1303,11.672496102294069
1304,12.210500961105124
1305,12.16693965253669
1306,12.045239733993315
1307,12.599776342138588
1308,11.933176043331557
1309,11.736584614885246
1310,11.845256237548515
1311,11.947745695158527
1312,11.868796746220577
1313,12.334267645594537
1314,11.525765613292467
1315,12.894863821814853
1316,11.102938213848141
1317,11.836392925785807
1318,12.089635827309785
1319,11.489075578598577
1320,11.425516814927073
1321,11.543191713843402
1322,12.440351518843618
1323,11.419228887872055
1324,12.411224660093543
1325,12.243419920509139
1326,11.851821245537671
1327,12.234807368209632
1328,11.764206977623747
1329,12.237499395711467
1330,12.163998588270406
1331,12.66830001765163
1332,12.252666237954488
1333,12.410136448093697
1334,12.958972979777114
1335,11.557216397131546
1336,12.366268278864668
1337,11.739269222407675
1338,11.56832716130804
1339,12.15754245963455
1340,11.525384814777288
1341,11.91210614891174
1342,12.113291892525677
1343,13.060073710521948
1344,11.461752288845183
1345,11.555458291319173
1346,11.665457623464265
1347,12.547697928191576
1348,11.855303001165254
1349,12.196578751518452
1350,12.269267909054282
1351,11.606376484238055
1352,12.688631242984824
1353,11.352144003239914
1354,11.575992473026288
1355,11.718297425048963
1356,11.944590115079109
1357,11.593389232724189
1358,11.881492535606112
1359,11.630213206273217
1360,12.074678084458412
1361,12.542673163041815
1362,13.150626250803754
